,date,comment,bookname,rate,bookID,like
294,1392/08/29,خوبه,آنچه از شرکت‌های موفق آموخته‌ایم,5.0,99.0,0.0
295,1393/08/20,خوب بود ولی مشکلش اینه واقعا اون چیزی نیست که راه حل بگه بتونه متحول کنه فقط میگه اقا بدون هدفت چیه البته میتونه واسه یه کارافرین عالیم باشه بالاخره برای پیروزی باید اگاه باشی به همه چیز در کل از این نظرم میتونه خوب باشه,هفت گام برای شروع موفق یک کسب و کار,2.0,100.0,0.0
296,1393/04/17,عالی,هفت گام برای شروع موفق یک کسب و کار,5.0,100.0,0.0
297,1393/09/08,کتاب خوبی میباشد,از صیام تا قیام ۵,5.0,117.0,0.0
298,1393/05/31,کتاب باز نمیشود!!,یک ماه خون گرفته ۲,5.0,122.0,0.0
299,1393/02/20,با سلام.لطفا 6جلد کتاب نخل میثم استاد سازگار را هم قرار بدید.با تشکر,از صیام تا قیام ۲,3.0,123.0,0.0
300,1395/06/30,بد,جاده بهشتیان,5.0,130.0,0.0
301,1395/06/19,کسی نظر نداده فقط به این دلیل که فامیلیش شبیه فامیل منه میخونم..تا ببینیم چه شود,جاده بهشتیان,3.0,130.0,0.0
302,1394/11/04,عالی,نفس های مسموم حلبچه,5.0,131.0,0.0
303,1393/04/18,خیلی جالب,نفس های مسموم حلبچه,3.0,131.0,0.0
304,1393/04/18,ok,آسمان مال آن هاست - کتاب دانش آموزان,3.0,132.0,0.0
305,1393/04/07,خوبه. ,آسمان مال آن هاست - کتاب دانش آموزان,3.0,132.0,0.0
306,1394/09/16,"خیلی عالی ...
راهشان پر رهرو باد ...
مردان خدایی که زمین خواستگاه  آنها نبود ...
آدم کتاب میخونه  فکر میکند افسانه است!

فقط ای کاش در پایان هر خاطره فاصله ای در نظر گرفته میشد 
تا به شکل بهتری مورد توجه قرار بگیره
ممنون",مردی شبیه عکس‌هایش,5.0,133.0,0.0
307,1394/08/25,"عالی
ان شاء الله که با شهدای کربلا محشور شود.
ماشاء الله لاحول و لا قوة الا بالله العلی العظیم",مردی شبیه عکس‌هایش,5.0,133.0,0.0
308,1394/08/24,"خیلی عالی ...
 با زبان واقعیت و بدون آلایش ...
راهتان را ادامه خواهیم داد با امید به الطاف الهی ...",مردی شبیه عکس‌هایش,5.0,133.0,1.0
309,1394/12/04,خوب بود...,مثل مالک,4.0,135.0,0.0
310,1396/04/17,چرا گزینه ی خرید واسم نمیاد؟!,نبرد در آسمان,5.0,137.0,0.0
311,1396/04/17,عواقعا عالی بود,نبرد در آسمان,5.0,137.0,0.0
312,1395/10/21,"بسیارعالی
حظ بردم از اینهمه شجاعت و ازخودگذشتگی",نبرد در آسمان,5.0,137.0,0.0
313,1395/06/30,عالی,نبرد در آسمان,5.0,137.0,1.0
314,1395/05/24,"بسیار جالبه
احسنت به این از خود گذشتگی برای حفظ نظام و کشور. امیدوارم بتوانیم راهشان را ادامه دهیم....انشالله",نبرد در آسمان,5.0,137.0,0.0
315,1395/02/19,بسیار کتاب خوبیه آدم وقتی میخونه دلش میخواد تموم نشه ,نبرد در آسمان,5.0,137.0,0.0
316,1394/01/02,کتاب واقعا جالبی بود در عرض یه روز همه کتاب رو خوندم,نبرد در آسمان,5.0,137.0,0.0
317,1394/03/06,"زیبادبود ممنون
",در آغوش آتش,5.0,138.0,0.0
318,1396/09/03,گزارش های روزانه ماموریت برون مرزی شهید سیدناصر سیدنور به همراه شهید والا مقام سالمی، موجود است، در ضمن نحوه شهادت این عزیزان میتوانست در کنار سایر مطالب آورده شود با سپاس از نویسنده گرامی برادر شهید سیدنور سید هادی,بستر آرام هور,5.0,139.0,1.0
319,1395/11/11,توپ توپ,بستر آرام هور,5.0,139.0,1.0
320,1395/07/15,ماشاالله... حزب الله.خدا رحمتش کنه.,حاج بخشی,5.0,140.0,0.0
321,1393/04/18,خوبه,از او ۱,5.0,141.0,0.0
322,1393/04/18,خوبهوازاین کتابها بیشتر بزارید,مین و مور,3.0,144.0,0.0
323,1393/05/02,"خیلی خوشم نیومد، اصولا نفهمیدم دلیل انتخاب این شهید برای کتاب نویسی در موردش چی بوده؟ 
",پایین دژ,2.0,145.0,0.0
324,1395/09/25,کتاب خوبیه,نصرالله,5.0,146.0,0.0
325,1395/02/23,برای شناختِ بیشتر از سید خوبه,نصرالله,3.0,146.0,3.0
326,1398/06/16,چاپی کتاب رو کامل خواندم. حرفهای تازه ای داشت.,شکار کرکس ها,5.0,147.0,1.0
327,1395/07/02,واقعا ازت متشکرم اقای محمد ستاری احسنت very goooooooooooooooood,شکار کرکس ها,5.0,147.0,0.0
328,1395/06/30,کتاب با ارزشی است حتما تهیه کنید و بخوانید,شکار کرکس ها,5.0,147.0,0.0
329,1395/06/30,غلط املایی زیاد داره ، تعجب میکنم یعنی بازخوانی نشده !!! همینطوری دادن چاپ!,شکار کرکس ها,5.0,147.0,0.0
330,1395/05/23,من این کتاب را تازه از کتابخونه گرفتم طراحی جلد کتاب خیلی جذابه.,شکار کرکس ها,5.0,147.0,3.0
331,1395/02/29,از نمایشگاه خریدم ده تومن صد صفحشو خوندم خیلی عالیه پیشنهاد میکنم حتما بخونید.,شکار کرکس ها,5.0,147.0,3.0
332,1394/08/30,"این کتاب عالی هست دوستان
یه فیلم هست واسه خودش
من دو بار خوندم بازم دوسش دارم
حتما بخونید
کتاب قبلی محمد ستاری وفایی رو هم بخونین",شکار کرکس ها,5.0,147.0,0.0
333,1394/05/23,کتاب خوبی بود,شکار کرکس ها,4.0,147.0,0.0
334,1394/06/06,جالب بود,جوری و رابی,5.0,148.0,0.0
335,1394/04/11,"شعر نا میزونی داره
روان نیست",جوری و رابی,1.0,148.0,0.0
336,1393/08/09,"برای بچها بسیار بسیار دلچسب این کتاب. ای جاان
",جوری و رابی,0.0,148.0,0.0
337,1394/04/17,خیلی بده فقط حرف ردن ولی یه  رژیم عملی ندادن,کاهش وزن به سبک لاغری رنگی (RGB),1.0,149.0,0.0
338,1398/09/08,عاااالی بود ممنونم,دا: خاطرات سیده زهرا حسینی,5.0,150.0,5.0
339,1398/09/04,در نوع خودش بسیار پر کشش و تاثیر گذار بود..فارغ از تعصب و موافق و مخالف بودن ها..این کتاب بطنش و سطحش روایت حقایقیه ک نسل بعد از جنگ هیچ وقت نمیتونن عمقش رو درک کنن..این کتاب رسالت خودش رو بجا اورد..خوشحالم که این کتاب ب دست منم رسید🌼,دا: خاطرات سیده زهرا حسینی,5.0,150.0,2.0
340,1398/09/01,"گردونه طاقچه دقیقا چجوری کار میکنه؟
من میزنم روی قسمتی ک نوسته گردوته، وارد سایت میشه ولی هیچی نشون نمیده",دا: خاطرات سیده زهرا حسینی,5.0,150.0,1.0
341,1398/08/30,"اولین کتابی که در حوزه دفاع مقدس خواندم کتاب دا بود حدود ۱۰_۱۱سال پیش یه هفته ای خواندم یعنی نمی‌تونستم کتاب رو رها کنم فوق‌العاده بود و تاثیرگذار.
امیدوارم قدر خون شهدا رو بدونیم و پا رو خون شون نذاریم این انقلاب راحت به دست مون نیومده قدر بدونیم.",دا: خاطرات سیده زهرا حسینی,5.0,150.0,5.0
342,1398/08/30,تحت تاثیر قرار گرفتم,دا: خاطرات سیده زهرا حسینی,5.0,150.0,0.0
343,1398/08/29,"کد تخفیف ۵۰%
SB98G3RWA223MB",دا: خاطرات سیده زهرا حسینی,5.0,150.0,2.0
344,1398/08/27,چقدر با احساس و گریه دار بود مخصوصا فصل ۱ پیشنهاد میکنم کسانی که مطالعه نکردن حتما مطالعه کنند😭😭,دا: خاطرات سیده زهرا حسینی,4.0,150.0,7.0
345,1398/08/17,"بسیار بسیار زیبا
و در عین حال بسیار غم‌انگیز
و سخت ..‌.
از دست دادن شهری که مال توست، کوچه به کوچه و محله به محله
از دست دادن دوستان و مردمی که می شناختی، یکی بعد از دیگری
از دست دادن عزیز ترین نزدیکانت
و با همه این احوال ایستادن و قد خم نکردن.
خیلی تاثیر گذاره
هر ایرانی دست کم یه بار باید بخونه
صحنه ها و توصیفات عالیه
کسی که این کتاب رو مطالعه کنه، حقیقتا انگار چند روز زیر باران گلوله و خون، زندگی کرده.",دا: خاطرات سیده زهرا حسینی,5.0,150.0,5.0
346,1398/08/09,این کتاب رو چندسال پیش خوندم وهنوزهم یک وقتایی به یادش میوفتم واقعاشاهکاره،عالی,دا: خاطرات سیده زهرا حسینی,5.0,150.0,5.0
347,1398/06/31,من این کتاب رو حدود ۱۰ سال پیش خوندم یادمه خیلی تحت تاثیر قرار گرفتم و تا مدتی تو حال و هواش بودم,دا: خاطرات سیده زهرا حسینی,5.0,150.0,4.0
348,1398/06/31,"سال ها قبل خوندم.موضوع کتاب که فوق العاده است. سرگذشت یک خانم جوان در جنگ در نزدیک ترین نقاط به دشمن. و البته تاثیر گذار.
اما نحوه نگارش رو خیلی نپسندیدم. بیشتر شبیه یک گزارش روزانه با تمرکز زیاد بر جزئیات هست و حالت روایی و داستانی کتاب نسبتا ضعیفه.
کتاب من زنده ام را ترجیح می دهم از لحاظ سبک نوشتن.",دا: خاطرات سیده زهرا حسینی,3.0,150.0,6.0
